"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","H2_2","Social_h2_2_Zr","VZr","Social_h2_Zr","direct_social","dat3A_var","dat3A_var_l","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0202","106","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,9871,9871,293,456,1839,6,"body weight 270 days","morphology","no",164.2,"no",13.3,NA,"no","yes",6.12,1.28,NA,NA,3.527,8.292,NA,NA,NA,NA,96.631,NA,0.343,0.007,0,NA,0.152,NA,95.068,0.542,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Give indirect heritability as 0.007.","FS","the correlation between direct and social additive genetic effects (data not reported in tables) was not significantly different from 0 (P > 0.05) for BW270, so we could replace the NA; note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Changed r DGE-IGE to 0. Added note about indirect heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Revise",NA,164.2,NA,NA,NA,2015,175.524781341108,175.524781341108,0.00729241757329126,0.007,0.343,0.343,0.007,0.000101337657073368,0.007,"V_ige_2",1.28,0.246860077931526,9.19735644441789,24,"Sus scrofa"
"IGE0202","107","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,8343,8343,293,456,1557,6,"carcasss backfat depth","morphology","no",27,"no",5,NA,"no","yes",6.12,0.014,NA,NA,1.022,0.746,NA,NA,NA,NA,12.49,NA,0.332,0.001,NA,NA,-0.119,NA,6.156,0.292,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,27,NA,NA,NA,2015,21.1295180722892,21.1295180722892,0.000662580185317178,0.001,0.332,0.332,0.001,0.000119904076738609,0.001,"V_a",7.015,1.94805071355442,9.02917814290207,25,"Sus scrofa"
"IGE0202","107","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,8343,8343,293,456,1557,6,"carcasss backfat depth","morphology","no",27,"no",5,NA,"no","yes",6.12,0.014,NA,NA,1.022,0.746,NA,NA,NA,NA,12.49,NA,0.332,0.001,NA,NA,-0.119,NA,6.156,0.292,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,27,NA,NA,NA,2015,21.1295180722892,21.1295180722892,0.000662580185317178,0.001,0.332,0.332,0.001,0.000119904076738609,0.001,"V_ige_2",0.014,-4.26869794936688,9.02917814290207,26,"Sus scrofa"
"IGE0202","108","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,4191,4191,293,456,850,6,"carcass lean meat content","morphology","no",49.6,"no",2.7,NA,"no","yes",6.12,0.015,NA,NA,0.371,0.204,NA,NA,NA,NA,3.102,NA,0.372,0.003,-0.72,NA,-0.127,NA,1.176,0.211,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.003","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,49.6,NA,NA,NA,2015,5.5752688172043,5.5752688172043,0.00269045323047252,0.003,0.372,0.372,0.003,0.000238777459407832,0.003,"V_a",2.074,0.729479109807336,8.34069464792507,27,"Sus scrofa"
"IGE0202","108","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,4191,4191,293,456,850,6,"carcass lean meat content","morphology","no",49.6,"no",2.7,NA,"no","yes",6.12,0.015,NA,NA,0.371,0.204,NA,NA,NA,NA,3.102,NA,0.372,0.003,-0.72,NA,-0.127,NA,1.176,0.211,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.003","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,49.6,NA,NA,NA,2015,5.5752688172043,5.5752688172043,0.00269045323047252,0.003,0.372,0.372,0.003,0.000238777459407832,0.003,"V_ige_2",0.015,-4.19970507787993,8.34069464792507,28,"Sus scrofa"
"IGE0202","109","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,6287,6287,293,456,1219,6,"subcutaneous fat linoleic acid content","morphology","no",12.7,"no",1.4,NA,"no","yes",6.12,0.002,NA,NA,0.049,0.03,NA,NA,NA,NA,0.85,NA,0.383,0.001,NA,NA,-0.013,NA,0.479,0.324,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001.","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,12.7,NA,NA,NA,2015,1.48041775456919,1.48041775456919,0.00135097001763668,0.001,0.383,0.383,0.001,0.000159134309357097,0.001,"V_a",0.567,-0.567395975254385,8.74623928838306,29,"Sus scrofa"
"IGE0202","109","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,6287,6287,293,456,1219,6,"subcutaneous fat linoleic acid content","morphology","no",12.7,"no",1.4,NA,"no","yes",6.12,0.002,NA,NA,0.049,0.03,NA,NA,NA,NA,0.85,NA,0.383,0.001,NA,NA,-0.013,NA,0.479,0.324,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001.","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,12.7,NA,NA,NA,2015,1.48041775456919,1.48041775456919,0.00135097001763668,0.001,0.383,0.383,0.001,0.000159134309357097,0.001,"V_ige_2",0.002,-6.21460809842219,8.74623928838306,30,"Sus scrofa"
"IGE0202","110","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,8055,8055,293,456,1733,6,"iodine number","morphology","no",66.1,"no",2.6,NA,"no","yes",6.12,0.006,NA,NA,0.194,0.111,NA,NA,NA,NA,2.523,NA,0.427,0.001,-0.58,NA,-0.064,NA,1.532,0.322,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP)","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,66.1,NA,NA,NA,2015,4.75878220140515,4.75878220140515,0.00126082677165354,0.001,0.427,0.427,0.001,0.000124192747143567,0.001,"V_a",2.032,0.709020529716236,8.99404829561107,31,"Sus scrofa"
"IGE0202","110","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,8055,8055,293,456,1733,6,"iodine number","morphology","no",66.1,"no",2.6,NA,"no","yes",6.12,0.006,NA,NA,0.194,0.111,NA,NA,NA,NA,2.523,NA,0.427,0.001,-0.58,NA,-0.064,NA,1.532,0.322,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP)","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,66.1,NA,NA,NA,2015,4.75878220140515,4.75878220140515,0.00126082677165354,0.001,0.427,0.427,0.001,0.000124192747143567,0.001,"V_ige_2",0.006,-5.11599580975408,8.99404829561107,32,"Sus scrofa"
"IGE0202","111","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,8996,8996,293,456,1794,6,"ham subcutaneous fat depth (SFD1)","morphology","no",19,"no",14,NA,"no","yes",6.12,0.014,NA,NA,1.357,0.403,NA,NA,NA,NA,15.275,NA,0.33,0.001,NA,NA,-0.318,NA,5.238,0.213,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,19,NA,NA,NA,2015,24.5636363636364,24.5636363636364,0.000569948186528497,0.001,0.33,0.33,0.001,0.00011119759813188,0.001,"V_a",8.106,2.09260452820612,9.10453531307921,33,"Sus scrofa"
"IGE0202","111","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,8996,8996,293,456,1794,6,"ham subcutaneous fat depth (SFD1)","morphology","no",19,"no",14,NA,"no","yes",6.12,0.014,NA,NA,1.357,0.403,NA,NA,NA,NA,15.275,NA,0.33,0.001,NA,NA,-0.318,NA,5.238,0.213,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,19,NA,NA,NA,2015,24.5636363636364,24.5636363636364,0.000569948186528497,0.001,0.33,0.33,0.001,0.00011119759813188,0.001,"V_ige_2",0.014,-4.26869794936688,9.10453531307921,34,"Sus scrofa"
"IGE0202","112","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,5200,5200,293,456,1023,6,"ham subcutaneous fat depth (SFD2)","morphology","no",6,"no",1,NA,"no","yes",6.12,0.003,NA,NA,0.006,0.012,NA,NA,NA,NA,0.446,NA,0.43,0.003,NA,NA,-0.001,NA,0.421,0.404,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.003","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,6,NA,NA,NA,2015,0.834883720930233,0.834883720930233,0.0035933147632312,0.003,0.43,0.43,0.003,0.000192418703097941,0.003,"V_a",0.359,-1.02443289049386,8.55641390456952,35,"Sus scrofa"
"IGE0202","112","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,5200,5200,293,456,1023,6,"ham subcutaneous fat depth (SFD2)","morphology","no",6,"no",1,NA,"no","yes",6.12,0.003,NA,NA,0.006,0.012,NA,NA,NA,NA,0.446,NA,0.43,0.003,NA,NA,-0.001,NA,0.421,0.404,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.003","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,6,NA,NA,NA,2015,0.834883720930233,0.834883720930233,0.0035933147632312,0.003,0.43,0.43,0.003,0.000192418703097941,0.003,"V_ige_2",0.003,-5.80914299031403,8.55641390456952,36,"Sus scrofa"
"IGE0202","113","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,9362,9362,293,456,1787,6,"round shape","morphology","no",1.78,"no",0.85,NA,"no","yes",6.12,4e-04,NA,NA,0.023,0.016,NA,NA,NA,NA,0.438,NA,0.338,0.001,-0.93,NA,-0.009,NA,0.153,0.22,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,1.78,NA,NA,NA,2015,0.695266272189349,0.695266272189349,0.00057531914893617,0.001,0.338,0.338,0.001,0.000106849022331446,0.001,"V_a",0.235,-1.44816976483798,9.14441422186002,37,"Sus scrofa"
"IGE0202","113","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,9362,9362,293,456,1787,6,"round shape","morphology","no",1.78,"no",0.85,NA,"no","yes",6.12,4e-04,NA,NA,0.023,0.016,NA,NA,NA,NA,0.438,NA,0.338,0.001,-0.93,NA,-0.009,NA,0.153,0.22,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,1.78,NA,NA,NA,2015,0.695266272189349,0.695266272189349,0.00057531914893617,0.001,0.338,0.338,0.001,0.000106849022331446,0.001,"V_ige_2",4e-04,-7.82404601085629,9.14441422186002,38,"Sus scrofa"
"IGE0202","114","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,9362,9362,293,456,1787,6,"subcutanous fat","morphology","no",-0.11,"no",1.69,NA,"no","yes",6.12,0.003,NA,NA,0.119,0.073,NA,NA,NA,NA,1.582,NA,0.364,0.001,-0.64,NA,-0.035,NA,0.695,0.257,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,-0.11,NA,NA,NA,2015,2.6978021978022,2.6978021978022,0.00111201629327902,0.001,0.364,0.364,0.001,0.000106849022331446,0.001,"V_a",0.982,-0.0181639706276712,9.14441422186002,39,"Sus scrofa"
"IGE0202","114","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,9362,9362,293,456,1787,6,"subcutanous fat","morphology","no",-0.11,"no",1.69,NA,"no","yes",6.12,0.003,NA,NA,0.119,0.073,NA,NA,NA,NA,1.582,NA,0.364,0.001,-0.64,NA,-0.035,NA,0.695,0.257,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.001","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,-0.11,NA,NA,NA,2015,2.6978021978022,2.6978021978022,0.00111201629327902,0.001,0.364,0.364,0.001,0.000106849022331446,0.001,"V_ige_2",0.003,-5.80914299031403,9.14441422186002,40,"Sus scrofa"
"IGE0202","115","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,9362,9362,293,456,1787,6,"marbling","morphology","no",1.53,"no",0.85,NA,"no","yes",6.12,2e-04,NA,NA,0.035,0.018,NA,NA,NA,NA,0.368,NA,0.37,3e-04,NA,NA,-0.002,NA,0.225,0.34,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.0003","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,1.53,NA,NA,NA,2015,0.662162162162162,0.662162162162162,0.000302040816326531,3e-04,0.37,0.37,0,0.000106849022331446,0,"V_a",0.245,-1.40649706843741,9.14441422186002,41,"Sus scrofa"
"IGE0202","115","1998-2013","Sus scrofa","mammals","Goland sire line, Gorzagri, Italy","captive","experimental","both","ad",NA,9362,9362,293,456,1787,6,"marbling","morphology","no",1.53,"no",0.85,NA,"no","yes",6.12,2e-04,NA,NA,0.035,0.018,NA,NA,NA,NA,0.368,NA,0.37,3e-04,NA,NA,-0.002,NA,0.225,0.34,"Tables 1, 3-6","DF","V other 1 is group (pen), V other 2 is family (litter). Report indirect heritablity as 0.0003","FS","note that heritability here is direct, they also report social heritability (that should match the var IGE/VP","Added note about indirect heritability and entered value into social heritability","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Gorzagri_IT","7","Accept",NA,1.53,NA,NA,NA,2015,0.662162162162162,0.662162162162162,0.000302040816326531,3e-04,0.37,0.37,0,0.000106849022331446,0,"V_ige_2",2e-04,-8.51719319141624,9.14441422186002,42,"Sus scrofa"
